route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price
Marina Beach,Express Avenue Mall,Uber Go,4.0,8,5,4.0,13.3,162.06
Marina Beach,Express Avenue Mall,UberXL,6.0,8,5,5.0,13.3,265.24
Marina Beach,Express Avenue Mall,Go Sedan,4.0,9,5,5.0,13.433333333333334,174.01
Marina Beach,Express Avenue Mall,Moto,1.0,9,5,4.0,13.433333333333334,29.72
Marina Beach,Express Avenue Mall,Premier,4.0,9,5,6.0,14.433333333333334,237.54
Marina Beach,Express Avenue Mall,Uber Auto,3.0,9,5,3.0,12.433333333333334,65.64
Marina Beach,Express Avenue Mall,Uber Go,4.0,9,5,2.0,13.433333333333334,162.59
Marina Beach,Express Avenue Mall,UberXL,6.0,9,5,4.0,13.433333333333334,266.08
Marina Beach,Express Avenue Mall,Go Sedan,4.0,10,5,5.0,13.4,141.31
Marina Beach,Express Avenue Mall,Moto,1.0,10,5,4.0,14.4,24.88
Marina Beach,Express Avenue Mall,Premier,4.0,10,5,6.0,14.4,193.53
Marina Beach,Express Avenue Mall,Uber Auto,3.0,10,5,3.0,12.4,66.16
Marina Beach,Express Avenue Mall,Uber Go,4.0,10,5,5.0,14.4,128.37
Marina Beach,Express Avenue Mall,UberXL,6.0,10,5,4.0,13.4,266.97
Marina Beach,Express Avenue Mall,Go Sedan,4.0,11,5,6.0,16.416666666666668,175.08
Marina Beach,Express Avenue Mall,Moto,1.0,11,5,5.0,15.416666666666666,29.86
Marina Beach,Express Avenue Mall,Premier,4.0,11,5,8.0,14.416666666666666,238.99
Marina Beach,Express Avenue Mall,Uber Auto,3.0,11,5,3.0,14.416666666666666,67.61
Marina Beach,Express Avenue Mall,Uber Go,4.0,11,5,5.0,17.416666666666668,163.6
Marina Beach,Express Avenue Mall,UberXL,6.0,11,5,7.0,14.416666666666666,267.75
Marina Beach,Express Avenue Mall,Go Sedan,4.0,12,5,4.0,16.283333333333335,179.16
Marina Beach,Express Avenue Mall,Moto,1.0,12,5,4.0,15.283333333333331,30.1
Marina Beach,Express Avenue Mall,Premier,4.0,12,5,3.0,16.283333333333335,247.92
Marina Beach,Express Avenue Mall,Uber Auto,3.0,12,5,2.0,15.283333333333331,69.41
Marina Beach,Express Avenue Mall,Uber Go,4.0,12,5,4.0,16.283333333333335,170.4
Marina Beach,Express Avenue Mall,UberXL,6.0,12,5,3.0,16.283333333333335,273.12
Marina Beach,Express Avenue Mall,Go Sedan,4.0,21,5,9.0,18.35,148.72
Marina Beach,Express Avenue Mall,Moto,1.0,21,5,4.0,17.35,29.72
Marina Beach,Express Avenue Mall,Premier,4.0,21,5,10.0,17.35,214.8
Marina Beach,Express Avenue Mall,Uber Auto,3.0,21,5,3.0,16.35,102.53
Marina Beach,Express Avenue Mall,Uber Go,4.0,21,5,12.0,18.35,144.05
Marina Beach,Express Avenue Mall,UberXL,6.0,21,5,12.0,17.35,386.33
Marina Beach,Express Avenue Mall,Go Sedan,4.0,8,6,6.0,13.333333333333334,174.06
Marina Beach,Express Avenue Mall,Moto,1.0,8,6,2.0,11.333333333333334,32.17
Marina Beach,Express Avenue Mall,Premier,4.0,8,6,5.0,13.333333333333334,237.64
Marina Beach,Express Avenue Mall,Uber Auto,3.0,8,6,3.0,12.333333333333334,66.62
Marina Beach,Express Avenue Mall,Uber Go,4.0,8,6,11.0,14.333333333333334,162.64
Marina Beach,Express Avenue Mall,UberXL,6.0,8,6,8.0,13.316666666666666,266.19
Marina Beach,Express Avenue Mall,Go Sedan,4.0,10,6,10.0,14.25,192.97
Marina Beach,Express Avenue Mall,Moto,1.0,10,6,5.0,13.25,39.64
Marina Beach,Express Avenue Mall,Premier,4.0,10,6,10.0,14.25,263.11
Marina Beach,Express Avenue Mall,Uber Auto,3.0,10,6,3.0,13.25,67.22
Marina Beach,Express Avenue Mall,Uber Go,4.0,10,6,13.0,15.25,182.34
Marina Beach,Express Avenue Mall,UberXL,6.0,10,6,7.0,14.25,267.14
Marina Beach,Express Avenue Mall,Go Sedan,4.0,11,6,6.0,16.116666666666667,173.03
Marina Beach,Express Avenue Mall,Moto,1.0,11,6,4.0,16.116666666666667,29.28
Marina Beach,Express Avenue Mall,Premier,4.0,11,6,7.0,18.116666666666667,236.21
Marina Beach,Express Avenue Mall,Uber Auto,3.0,11,6,4.0,14.133333333333333,66.52
Marina Beach,Express Avenue Mall,Uber Go,4.0,11,6,10.0,16.116666666666667,161.65
Marina Beach,Express Avenue Mall,UberXL,6.0,11,6,6.0,20.116666666666667,290.8
Marina Beach,Express Avenue Mall,Go Sedan,4.0,12,6,4.0,15.4,177.03
Marina Beach,Express Avenue Mall,Moto,1.0,12,6,4.0,14.4,29.49
Marina Beach,Express Avenue Mall,Premier,4.0,12,6,5.0,15.4,244.99
Marina Beach,Express Avenue Mall,Uber Auto,3.0,12,6,4.0,14.4,69.21
Marina Beach,Express Avenue Mall,Uber Go,4.0,12,6,9.0,16.4,168.37
Marina Beach,Express Avenue Mall,UberXL,6.0,12,6,7.0,15.4,297.12
Marina Beach,Express Avenue Mall,Go Sedan,4.0,13,6,7.0,17.133333333333333,178.89
Marina Beach,Express Avenue Mall,Moto,1.0,13,6,5.0,16.133333333333333,30.07
Marina Beach,Express Avenue Mall,Premier,4.0,13,6,8.0,15.133333333333333,247.55
Marina Beach,Express Avenue Mall,Uber Auto,3.0,13,6,4.0,14.133333333333333,70.24
Marina Beach,Express Avenue Mall,Uber Go,4.0,13,6,12.0,17.133333333333333,170.14
Marina Beach,Express Avenue Mall,UberXL,6.0,13,6,12.0,15.133333333333333,355.44
Marina Beach,Express Avenue Mall,Go Sedan,4.0,21,6,6.0,16.8,247.29
Marina Beach,Express Avenue Mall,Moto,1.0,21,6,4.0,15.8,32.2
Marina Beach,Express Avenue Mall,Premier,4.0,21,6,6.0,16.8,350.64
Marina Beach,Express Avenue Mall,Uber Auto,3.0,21,6,2.0,14.8,114.54
Marina Beach,Express Avenue Mall,Uber Go,4.0,21,6,11.0,16.8,247.03
Marina Beach,Express Avenue Mall,UberXL,6.0,21,6,7.0,15.8,256.95
Marina Beach,Express Avenue Mall,Go Sedan,4.0,9,0,4.0,13.066666666666666,180.85
Marina Beach,Express Avenue Mall,Moto,1.0,9,0,6.0,15.066666666666666,34.63
Marina Beach,Express Avenue Mall,Premier,4.0,9,0,11.0,14.066666666666666,246.96
Marina Beach,Express Avenue Mall,Uber Auto,3.0,9,0,4.0,13.066666666666666,99.56
Marina Beach,Express Avenue Mall,Uber Go,4.0,9,0,6.0,14.066666666666666,169.1
Marina Beach,Express Avenue Mall,UberXL,6.0,9,0,9.0,15.066666666666666,276.97
Marina Beach,Express Avenue Mall,Go Sedan,4.0,10,0,7.0,14.116666666666667,180.74
Marina Beach,Express Avenue Mall,Moto,1.0,10,0,3.0,13.116666666666667,29.71
Marina Beach,Express Avenue Mall,Premier,4.0,10,0,7.0,14.116666666666667,246.83
Marina Beach,Express Avenue Mall,Uber Auto,3.0,10,0,3.0,12.116666666666667,99.19
Marina Beach,Express Avenue Mall,Uber Go,4.0,10,0,10.0,15.116666666666667,169.0
Marina Beach,Express Avenue Mall,UberXL,6.0,10,0,7.0,14.116666666666667,331.6
Marina Beach,Express Avenue Mall,Go Sedan,4.0,13,0,8.0,17.183333333333334,146.75
Marina Beach,Express Avenue Mall,Moto,1.0,13,0,7.0,16.183333333333334,30.05
Marina Beach,Express Avenue Mall,Premier,4.0,13,0,6.0,16.183333333333334,203.02
Marina Beach,Express Avenue Mall,Uber Auto,3.0,13,0,2.0,14.183333333333334,76.72
Marina Beach,Express Avenue Mall,Uber Go,4.0,13,0,11.0,16.183333333333334,139.13
Marina Beach,Express Avenue Mall,UberXL,6.0,13,0,5.0,16.183333333333334,245.08
Marina Beach,Express Avenue Mall,Go Sedan,4.0,14,0,8.0,15.233333333333333,145.79
Marina Beach,Express Avenue Mall,Moto,1.0,14,0,5.0,15.233333333333333,29.89
Marina Beach,Express Avenue Mall,Premier,4.0,14,0,7.0,15.233333333333333,201.69
Marina Beach,Express Avenue Mall,Uber Auto,3.0,14,0,3.0,13.233333333333333,103.91
Marina Beach,Express Avenue Mall,Uber Go,4.0,14,0,9.0,16.233333333333334,138.19
Marina Beach,Express Avenue Mall,UberXL,6.0,14,0,5.0,15.233333333333333,220.82
Marina Beach,Express Avenue Mall,Go Sedan,4.0,15,0,7.0,15.516666666666667,140.81
Marina Beach,Express Avenue Mall,Moto,1.0,15,0,5.0,14.516666666666667,29.85
Marina Beach,Express Avenue Mall,Premier,4.0,15,0,6.0,14.516666666666667,195.24
Marina Beach,Express Avenue Mall,Uber Auto,3.0,15,0,2.0,13.516666666666667,102.79
Marina Beach,Express Avenue Mall,Uber Go,4.0,15,0,12.0,14.516666666666667,133.43
Marina Beach,Express Avenue Mall,UberXL,6.0,15,0,3.0,13.516666666666667,220.41
Marina Beach,Express Avenue Mall,Go Sedan,4.0,16,0,8.0,16.233333333333334,170.79
Marina Beach,Express Avenue Mall,Moto,1.0,16,0,6.0,14.233333333333333,32.57
Marina Beach,Express Avenue Mall,Premier,4.0,16,0,10.0,14.233333333333333,254.62
Marina Beach,Express Avenue Mall,Uber Auto,3.0,16,0,2.0,13.233333333333333,108.94
Marina Beach,Express Avenue Mall,Uber Go,4.0,16,0,12.0,16.233333333333334,167.52
Marina Beach,Express Avenue Mall,UberXL,6.0,16,0,5.0,14.233333333333333,283.77
Marina Beach,Express Avenue Mall,Go Sedan,4.0,17,0,7.0,16.233333333333334,127.57
Marina Beach,Express Avenue Mall,Moto,1.0,17,0,5.0,16.233333333333334,30.23
Marina Beach,Express Avenue Mall,Premier,4.0,17,0,5.0,15.233333333333333,258.53
Marina Beach,Express Avenue Mall,Uber Auto,3.0,17,0,2.0,14.233333333333333,112.77
Marina Beach,Express Avenue Mall,Uber Go,4.0,17,0,11.0,17.233333333333334,120.32
Marina Beach,Express Avenue Mall,UberXL,6.0,17,0,3.0,13.233333333333333,288.18
Marina Beach,Express Avenue Mall,Go Sedan,4.0,18,0,8.0,17.216666666666665,142.39
Marina Beach,Express Avenue Mall,Moto,1.0,18,0,5.0,16.233333333333334,35.34
Marina Beach,Express Avenue Mall,Premier,4.0,18,0,10.0,17.233333333333334,286.44
Marina Beach,Express Avenue Mall,Uber Auto,3.0,18,0,2.0,14.233333333333333,115.02
Marina Beach,Express Avenue Mall,Uber Go,4.0,18,0,12.0,18.233333333333334,135.81
Marina Beach,Express Avenue Mall,UberXL,6.0,18,0,4.0,17.233333333333334,290.77
Marina Beach,Express Avenue Mall,Go Sedan,4.0,19,0,10.0,18.233333333333334,187.85
Marina Beach,Express Avenue Mall,Moto,1.0,19,0,3.0,19.233333333333334,30.56
Marina Beach,Express Avenue Mall,Premier,4.0,19,0,11.0,18.233333333333334,372.25
Marina Beach,Express Avenue Mall,Uber Auto,3.0,19,0,3.0,17.233333333333334,145.67
Marina Beach,Express Avenue Mall,Uber Go,4.0,19,0,13.0,20.233333333333334,183.35
Marina Beach,Express Avenue Mall,UberXL,6.0,19,0,5.0,18.233333333333334,298.12
Marina Beach,Express Avenue Mall,Go Sedan,4.0,20,0,8.0,16.883333333333333,134.53
Marina Beach,Express Avenue Mall,Moto,1.0,20,0,3.0,15.883333333333333,30.55
Marina Beach,Express Avenue Mall,Premier,4.0,20,0,11.0,15.883333333333333,205.55
Marina Beach,Express Avenue Mall,Uber Auto,3.0,20,0,2.0,15.883333333333333,120.94
Marina Beach,Express Avenue Mall,Uber Go,4.0,20,0,13.0,17.883333333333333,124.46
Marina Beach,Express Avenue Mall,UberXL,6.0,20,0,6.0,15.883333333333333,215.29
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,17,1,7.5,34.5,269.58000000000004
Marina Beach,PVR Ampa SkyOne,Moto,1.0,17,1,7.0,35.016666666666666,90.405
Marina Beach,PVR Ampa SkyOne,Premier,4.0,17,1,8.0,34.50833333333333,397.67
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,17,1,2.0,34.516666666666666,207.075
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,17,1,7.0,35.516666666666666,262.84000000000003
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,17,1,5.5,34.516666666666666,581.655
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,18,1,9.0,37.608333333333334,283.23
Marina Beach,PVR Ampa SkyOne,Moto,1.0,18,1,6.5,38.11666666666666,95.355
Marina Beach,PVR Ampa SkyOne,Premier,4.0,18,1,7.5,37.608333333333334,416.82
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,18,1,2.5,37.125,225.355
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,18,1,9.0,38.625,275.6
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,18,1,5.5,38.11666666666666,585.005
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,19,1,10.0,45.6,306.73
Marina Beach,PVR Ampa SkyOne,Moto,1.0,19,1,6.0,44.61666666666667,93.46
Marina Beach,PVR Ampa SkyOne,Premier,4.0,19,1,10.0,44.61666666666667,449.78
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,19,1,2.0,45.61666666666667,256.82
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,19,1,13.0,45.61666666666667,297.56
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,19,1,7.0,45.61666666666667,631.8
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,20,1,7.0,37.13333333333333,241.96
Marina Beach,PVR Ampa SkyOne,Moto,1.0,20,1,4.0,37.13333333333333,90.69
Marina Beach,PVR Ampa SkyOne,Premier,4.0,20,1,9.0,37.13333333333333,347.97
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,20,1,3.0,37.13333333333333,204.01
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,20,1,8.0,38.13333333333333,235.29
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,20,1,9.0,37.13333333333333,434.24
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,21,1,7.5,31.966666666666665,240.88
Marina Beach,PVR Ampa SkyOne,Moto,1.0,21,1,3.0,31.966666666666665,89.82
Marina Beach,PVR Ampa SkyOne,Premier,4.0,21,1,6.0,31.966666666666665,346.59000000000003
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,21,1,2.5,31.966666666666665,190.885
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,21,1,7.5,32.96666666666667,234.475
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,21,1,7.0,32.46666666666667,427.89
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,22,1,8.0,25.5,239.07
Marina Beach,PVR Ampa SkyOne,Moto,1.0,22,1,6.0,26.5,95.11
Marina Beach,PVR Ampa SkyOne,Premier,4.0,22,1,7.0,25.5,344.28
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,22,1,2.0,26.5,241.89
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,22,1,7.0,26.5,233.06
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,22,1,5.0,25.5,418.73
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,23,1,7.0,23.166666666666668,237.03
Marina Beach,PVR Ampa SkyOne,Moto,1.0,23,1,5.0,23.166666666666668,126.73
Marina Beach,PVR Ampa SkyOne,Premier,4.0,23,1,6.0,24.166666666666668,341.5
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,23,1,2.0,23.166666666666668,226.29
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,23,1,7.0,24.166666666666668,231.24
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,23,1,6.0,23.166666666666668,412.86
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,7,2,4.0,30.45,215.94
Marina Beach,PVR Ampa SkyOne,Moto,1.0,7,2,4.0,27.45,88.66
Marina Beach,PVR Ampa SkyOne,Premier,4.0,7,2,4.0,30.45,293.68
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,7,2,4.0,25.45,178.7
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,7,2,4.0,33.45,205.1
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,7,2,6.0,25.45,386.17
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,8,2,8.0,28.0,255.54
Marina Beach,PVR Ampa SkyOne,Moto,1.0,8,2,4.0,28.0,88.96
Marina Beach,PVR Ampa SkyOne,Premier,4.0,8,2,9.0,28.0,345.7
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,8,2,2.0,28.0,183.57
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,8,2,10.0,29.0,236.72
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,8,2,4.0,28.0,505.46
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,11,2,5.0,33.46666666666667,260.88
Marina Beach,PVR Ampa SkyOne,Moto,1.0,11,2,3.0,33.46666666666667,90.14
Marina Beach,PVR Ampa SkyOne,Premier,4.0,11,2,5.0,31.466666666666665,352.97
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,11,2,2.0,33.46666666666667,148.58
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,11,2,5.0,33.46666666666667,241.72
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,11,2,4.0,32.46666666666667,516.19
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,12,2,3.0,33.88333333333333,235.89
Marina Beach,PVR Ampa SkyOne,Moto,1.0,12,2,3.0,32.88333333333333,89.91
Marina Beach,PVR Ampa SkyOne,Premier,4.0,12,2,4.0,32.88333333333333,325.38
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,12,2,2.0,32.9,147.05
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,12,2,3.0,33.9,224.43
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,12,2,6.0,32.88333333333333,413.55
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,14,2,4.0,32.21666666666667,234.87
Marina Beach,PVR Ampa SkyOne,Moto,1.0,14,2,6.0,30.216666666666665,90.0
Marina Beach,PVR Ampa SkyOne,Premier,4.0,14,2,4.0,31.216666666666665,323.89
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,14,2,1.0,31.216666666666665,193.57
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,14,2,5.0,33.21666666666667,223.34
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,14,2,6.0,31.216666666666665,414.21
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,15,2,8.0,33.65,223.56
Marina Beach,PVR Ampa SkyOne,Moto,1.0,15,2,4.0,33.666666666666664,90.14
Marina Beach,PVR Ampa SkyOne,Premier,4.0,15,2,6.0,33.65,307.51
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,15,2,2.0,33.666666666666664,195.67
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,15,2,8.0,34.666666666666664,211.48
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,15,2,2.0,32.666666666666664,415.26
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,18,2,8.0,45.016666666666666,300.31
Marina Beach,PVR Ampa SkyOne,Moto,1.0,18,2,9.0,44.016666666666666,100.78
Marina Beach,PVR Ampa SkyOne,Premier,4.0,18,2,7.0,45.016666666666666,440.75
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,18,2,2.0,44.016666666666666,238.14
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,18,2,7.0,46.016666666666666,291.55
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,18,2,4.0,44.016666666666666,618.97
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,19,2,10.0,44.45,312.97
Marina Beach,PVR Ampa SkyOne,Moto,1.0,19,2,4.0,44.45,103.08
Marina Beach,PVR Ampa SkyOne,Premier,4.0,19,2,10.0,44.45,463.37
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,19,2,2.0,44.45,241.39
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,19,2,13.0,44.45,306.38
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,19,2,3.0,43.45,648.62
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,20,2,9.0,36.21666666666667,248.15
Marina Beach,PVR Ampa SkyOne,Moto,1.0,20,2,2.5,35.71666666666667,91.53
Marina Beach,PVR Ampa SkyOne,Premier,4.0,20,2,9.5,35.21666666666667,356.84000000000003
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,20,2,2.0,36.21666666666667,216.815
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,20,2,8.0,36.71666666666667,241.44
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,20,2,8.0,35.21666666666667,440.425
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,21,2,7.0,30.583333333333336,242.305
Marina Beach,PVR Ampa SkyOne,Moto,1.0,21,2,3.5,30.583333333333336,89.445
Marina Beach,PVR Ampa SkyOne,Premier,4.0,21,2,8.0,30.583333333333336,348.795
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,21,2,3.0,30.59166666666667,185.2
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,21,2,9.0,31.09166666666667,236.105
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,21,2,5.0,30.59166666666667,425.14
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,22,2,7.0,27.45,241.15
Marina Beach,PVR Ampa SkyOne,Moto,1.0,22,2,3.0,27.45,95.61
Marina Beach,PVR Ampa SkyOne,Premier,4.0,22,2,7.0,27.45,347.28
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,22,2,1.0,27.45,247.51
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,22,2,8.0,28.45,235.12
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,22,2,4.0,27.45,420.84
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,23,2,6.0,25.45,237.61
Marina Beach,PVR Ampa SkyOne,Moto,1.0,23,2,2.0,24.45,126.88
Marina Beach,PVR Ampa SkyOne,Premier,4.0,23,2,6.0,24.45,342.3
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,23,2,2.0,23.45,228.02
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,23,2,9.0,25.45,231.79
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,23,2,7.0,23.45,413.51
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,7,3,2.0,33.233333333333334,214.95
Marina Beach,PVR Ampa SkyOne,Moto,1.0,7,3,4.0,28.233333333333334,88.39
Marina Beach,PVR Ampa SkyOne,Premier,4.0,7,3,3.0,31.233333333333334,292.31
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,7,3,2.0,27.25,174.26
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,7,3,3.0,34.233333333333334,204.16
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,7,3,4.0,27.233333333333334,384.11
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,9,3,6.0,31.116666666666667,255.73
Marina Beach,PVR Ampa SkyOne,Moto,1.0,9,3,5.0,30.116666666666667,126.31
Marina Beach,PVR Ampa SkyOne,Premier,4.0,9,3,7.0,31.116666666666667,345.98
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,9,3,2.0,30.116666666666667,184.32
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,9,3,6.0,31.116666666666667,236.92
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,9,3,7.0,31.116666666666667,505.87
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,10,3,4.0,34.38333333333333,258.72
Marina Beach,PVR Ampa SkyOne,Moto,1.0,10,3,3.0,34.38333333333333,89.67
Marina Beach,PVR Ampa SkyOne,Premier,4.0,10,3,5.0,32.38333333333333,350.04
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,10,3,2.0,31.383333333333333,195.07
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,10,3,5.0,34.38333333333333,239.7
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,10,3,6.0,29.383333333333333,511.87
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,11,3,6.0,34.85,259.515
Marina Beach,PVR Ampa SkyOne,Moto,1.0,11,3,3.5,33.35,89.845
Marina Beach,PVR Ampa SkyOne,Premier,4.0,11,3,5.5,34.35,351.11
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,11,3,1.5,33.35,141.245
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,11,3,5.0,33.85,240.44
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,11,3,4.5,32.85,513.4549999999999
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,12,3,3.0,35.81666666666667,235.44
Marina Beach,PVR Ampa SkyOne,Moto,1.0,12,3,3.0,33.81666666666667,89.84
Marina Beach,PVR Ampa SkyOne,Premier,4.0,12,3,3.0,35.81666666666667,324.75
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,12,3,2.0,34.81666666666667,138.55
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,12,3,2.0,37.81666666666667,223.98
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,12,3,6.0,33.81666666666667,413.03
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,13,3,5.0,36.583333333333336,244.27
Marina Beach,PVR Ampa SkyOne,Moto,1.0,13,3,5.0,35.583333333333336,90.48
Marina Beach,PVR Ampa SkyOne,Premier,4.0,13,3,6.0,36.583333333333336,337.32
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,13,3,3.0,34.583333333333336,141.87
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,13,3,4.0,36.583333333333336,232.97
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,13,3,5.0,34.583333333333336,417.86
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,14,3,7.0,35.1,235.08
Marina Beach,PVR Ampa SkyOne,Moto,1.0,14,3,5.0,34.1,89.94
Marina Beach,PVR Ampa SkyOne,Premier,4.0,14,3,7.0,34.1,324.21
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,14,3,2.0,33.1,185.82
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,14,3,7.0,35.1,223.58
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,14,3,4.0,33.1,413.75
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,16,3,8.0,36.43333333333333,269.25
Marina Beach,PVR Ampa SkyOne,Moto,1.0,16,3,5.0,35.45,90.38
Marina Beach,PVR Ampa SkyOne,Premier,4.0,16,3,9.0,35.45,397.23
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,16,3,1.0,34.45,192.05
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,16,3,10.0,35.45,262.54
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,16,3,5.0,35.45,604.34
Marina Beach,PVR Ampa SkyOne,Go Sedan,4.0,18,3,8.0,43.88333333333333,295.91
Marina Beach,PVR Ampa SkyOne,Moto,1.0,18,3,6.0,43.88333333333333,108.2
Marina Beach,PVR Ampa SkyOne,Premier,4.0,18,3,8.0,42.88333333333333,434.58
Marina Beach,PVR Ampa SkyOne,Uber Auto,3.0,18,3,1.0,42.88333333333333,222.98
Marina Beach,PVR Ampa SkyOne,Uber Go,4.0,18,3,6.0,43.88333333333333,287.44
Marina Beach,PVR Ampa SkyOne,UberXL,6.0,18,3,3.0,42.88333333333333,610.24
